log_id,created_at,user_id,vip_level,char_name,rarity,origin,destination,status,gross_revenue,dispatch_cost,net_profit,time_hours,profit_per_hour,is_red_card
L01022,2026-04-10 04:00:00,U0021,5,Nyx,Gold,Capital,Mines,Completed,1000,300,700,4,175.0,False
L01023,2026-04-27 21:00:00,U0094,3,Nyx,Gold,Fishing Village,Capital,Failed,0,300,-300,2,0.0,False
L01024,2026-04-03 03:00:00,U0038,3,Blacksmith,Blue,Capital,Mines,Completed,840,100,740,4,185.0,False
L01025,2026-04-18 19:00:00,U0013,0,Trader,Purple,Capital,Mines,Completed,919,200,719,4,179.75,False
L01026,2026-04-02 10:00:00,U0062,2,Nyx,Gold,Capital,Mines,Completed,1000,300,700,4,175.0,False
L01027,2026-04-07 07:00:00,U0002,2,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L01028,2026-04-04 16:00:00,U0055,2,Nyx,Gold,Fishing Village,Capital,Completed,625,300,325,2,162.5,False
L01029,2026-04-23 16:00:00,U0096,4,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L01030,2026-04-11 08:00:00,U0079,4,Aria,Red,Capital,Black Market,Completed,2250,500,1750,8,218.75,True
L01031,2026-04-26 04:00:00,U0080,1,Trader,Purple,Capital,Mines,Completed,919,200,719,4,179.75,False
L01032,2026-04-08 20:00:00,U0070,3,Aria,Red,Fishing Village,Capital,Completed,750,500,250,2,125.0,True
L01033,2026-04-23 16:00:00,U0076,4,Nyx,Gold,Capital,Mines,Completed,1000,300,700,4,175.0,False
L01034,2026-04-05 00:00:00,U0099,1,Aria,Red,Capital,Black Market,Completed,2250,500,1750,8,218.75,True
L01035,2026-04-10 12:00:00,U0090,4,Trader,Purple,Capital,Mines,Completed,919,200,719,4,179.75,False
L01036,2026-04-20 14:00:00,U0058,4,Trader,Purple,Fishing Village,Capital,Completed,575,200,375,2,187.5,False
L01037,2026-04-07 12:00:00,U0096,4,Aria,Red,Fishing Village,Capital,Completed,750,500,250,2,125.0,True
L01038,2026-04-22 23:00:00,U0004,4,Trader,Purple,Capital,Mines,Failed,0,200,-200,4,0.0,False
L01039,2026-04-09 05:00:00,U0063,5,Nyx,Gold,Capital,Mines,Completed,1000,300,700,4,175.0,False
L01040,2026-04-10 23:00:00,U0026,4,Nyx,Gold,Fishing Village,Capital,Completed,625,300,325,2,162.5,False
L01041,2026-04-10 11:00:00,U0084,5,Blacksmith,Blue,Fishing Village,Capital,Completed,525,100,425,2,212.5,False
L01042,2026-04-28 22:00:00,U0087,0,Blacksmith,Blue,Capital,Mines,Failed,0,100,-100,4,0.0,False
L01043,2026-04-16 15:00:00,U0059,0,Trader,Purple,Fishing Village,Capital,Completed,575,200,375,2,187.5,False
L01044,2026-04-11 11:00:00,U0049,0,Trader,Purple,Capital,Mines,Completed,919,200,719,4,179.75,False
L01045,2026-04-01 21:00:00,U0097,3,Nyx,Gold,Fishing Village,Capital,Completed,625,300,325,2,162.5,False
L01046,2026-04-05 13:00:00,U0015,2,Aria,Red,Capital,Black Market,Completed,2250,500,1750,8,218.75,True
L01047,2026-04-08 00:00:00,U0050,0,Blacksmith,Blue,Fishing Village,Capital,Completed,525,100,425,2,212.5,False
L01048,2026-04-23 09:00:00,U0078,4,Aria,Red,Fishing Village,Capital,Completed,750,500,250,2,125.0,True
L01049,2026-04-21 21:00:00,U0095,3,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L01050,2026-04-21 11:00:00,U0082,4,Blacksmith,Blue,Capital,Mines,Completed,840,100,740,4,185.0,False
L01051,2026-04-26 18:00:00,U0020,1,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L01052,2026-04-25 10:00:00,U0036,5,Aria,Red,Capital,Black Market,Completed,2250,500,1750,8,218.75,True
L01053,2026-04-05 05:00:00,U0041,1,Aria,Red,Capital,Black Market,Completed,2250,500,1750,8,218.75,True
L01054,2026-04-05 04:00:00,U0099,1,Nyx,Gold,Fishing Village,Capital,Completed,625,300,325,2,162.5,False
L01055,2026-04-30 22:00:00,U0099,1,Blacksmith,Blue,Capital,Mines,Completed,840,100,740,4,185.0,False
L01056,2026-04-25 08:00:00,U0031,2,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L01057,2026-04-16 09:00:00,U0036,5,Trader,Purple,Capital,Mines,Completed,919,200,719,4,179.75,False
L01058,2026-04-02 17:00:00,U0036,5,Nyx,Gold,Capital,Black Market,Completed,1875,300,1575,8,196.875,False
L01059,2026-04-18 03:00:00,U0008,0,Nyx,Gold,Capital,Mines,Failed,0,300,-300,4,0.0,False
L01060,2026-04-06 02:00:00,U0036,5,Aria,Red,Fishing Village,Capital,Completed,750,500,250,2,125.0,True
L01061,2026-04-30 11:00:00,U0047,0,Blacksmith,Blue,Capital,Mines,Completed,840,100,740,4,185.0,False
L01062,2026-04-30 06:00:00,U0002,2,Trader,Purple,Capital,Mines,Failed,0,200,-200,4,0.0,False
L01063,2026-04-04 15:00:00,U0005,2,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L01064,2026-04-21 18:00:00,U0062,2,Nyx,Gold,Capital,Mines,Completed,1000,300,700,4,175.0,False
L01065,2026-04-24 11:00:00,U0054,5,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L01066,2026-04-28 21:00:00,U0033,5,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L01067,2026-04-02 12:00:00,U0073,5,Nyx,Gold,Capital,Black Market,Completed,1875,300,1575,8,196.875,False
L01068,2026-04-11 20:00:00,U0028,3,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L01069,2026-04-12 06:00:00,U0088,5,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L01070,2026-04-29 04:00:00,U0079,4,Blacksmith,Blue,Capital,Mines,Completed,840,100,740,4,185.0,False
L01071,2026-04-18 20:00:00,U0007,5,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L01072,2026-04-21 12:00:00,U0062,2,Trader,Purple,Fishing Village,Capital,Completed,575,200,375,2,187.5,False
L01073,2026-04-20 11:00:00,U0007,5,Blacksmith,Blue,Capital,Mines,Completed,840,100,740,4,185.0,False
L01074,2026-04-02 21:00:00,U0058,4,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L01075,2026-04-30 20:00:00,U0043,4,Nyx,Gold,Fishing Village,Capital,Completed,625,300,325,2,162.5,False
L01076,2026-04-03 06:00:00,U0021,5,Blacksmith,Blue,Capital,Mines,Completed,840,100,740,4,185.0,False
L01077,2026-04-01 20:00:00,U0031,2,Aria,Red,Capital,Black Market,Completed,2250,500,1750,8,218.75,True
L01078,2026-04-18 03:00:00,U0091,5,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L01079,2026-04-10 17:00:00,U0081,0,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L01080,2026-04-04 13:00:00,U0066,2,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L01081,2026-04-09 16:00:00,U0060,5,Nyx,Gold,Fishing Village,Capital,Completed,625,300,325,2,162.5,False
L01082,2026-04-15 13:00:00,U0069,5,Nyx,Gold,Capital,Black Market,Completed,1875,300,1575,8,196.875,False
L01083,2026-04-04 15:00:00,U0040,2,Nyx,Gold,Capital,Mines,Completed,1000,300,700,4,175.0,False
L01084,2026-04-21 08:00:00,U0012,5,Blacksmith,Blue,Capital,Mines,Completed,840,100,740,4,185.0,False
L01085,2026-04-14 00:00:00,U0073,5,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L01086,2026-04-19 22:00:00,U0063,5,Aria,Red,Fishing Village,Capital,Completed,750,500,250,2,125.0,True
L01087,2026-04-03 13:00:00,U0014,4,Nyx,Gold,Fishing Village,Capital,Completed,625,300,325,2,162.5,False
L01088,2026-04-27 10:00:00,U0014,4,Blacksmith,Blue,Capital,Mines,Completed,840,100,740,4,185.0,False
L01089,2026-04-14 05:00:00,U0092,1,Nyx,Gold,Capital,Mines,Completed,1000,300,700,4,175.0,False
L01090,2026-04-08 22:00:00,U0079,4,Trader,Purple,Capital,Mines,Completed,919,200,719,4,179.75,False
L01091,2026-04-28 00:00:00,U0020,1,Blacksmith,Blue,Fishing Village,Capital,Failed,0,100,-100,2,0.0,False
L01092,2026-04-30 02:00:00,U0097,3,Nyx,Gold,Fishing Village,Capital,Completed,625,300,325,2,162.5,False
L01093,2026-04-21 21:00:00,U0059,0,Nyx,Gold,Capital,Mines,Completed,1000,300,700,4,175.0,False
L01094,2026-04-26 15:00:00,U0013,0,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L01095,2026-04-20 07:00:00,U0059,0,Aria,Red,Capital,Black Market,Completed,2250,500,1750,8,218.75,True
L01096,2026-04-17 00:00:00,U0093,1,Aria,Red,Capital,Black Market,Completed,2250,500,1750,8,218.75,True
L01097,2026-04-20 20:00:00,U0089,4,Nyx,Gold,Fishing Village,Capital,Failed,0,300,-300,2,0.0,False
L01098,2026-04-05 05:00:00,U0059,0,Nyx,Gold,Capital,Mines,Completed,1000,300,700,4,175.0,False
L01099,2026-04-30 14:00:00,U0018,1,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L01100,2026-04-24 13:00:00,U0096,4,Aria,Red,Capital,Black Market,Completed,2250,500,1750,8,218.75,True
L01101,2026-04-20 16:00:00,U0008,0,Nyx,Gold,Fishing Village,Capital,Completed,625,300,325,2,162.5,False
L01102,2026-04-29 14:00:00,U0014,4,Trader,Purple,Capital,Mines,Completed,919,200,719,4,179.75,False
L01103,2026-04-28 14:00:00,U0069,5,Aria,Red,Fishing Village,Capital,Completed,750,500,250,2,125.0,True
L01104,2026-04-28 05:00:00,U0033,5,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L01105,2026-04-05 09:00:00,U0090,4,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L01106,2026-04-24 23:00:00,U0093,1,Aria,Red,Fishing Village,Capital,Completed,750,500,250,2,125.0,True
L01107,2026-04-06 11:00:00,U0010,3,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L01108,2026-04-01 07:00:00,U0059,0,Blacksmith,Blue,Capital,Mines,Completed,840,100,740,4,185.0,False
L01109,2026-04-01 20:00:00,U0025,0,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L01110,2026-04-04 04:00:00,U0013,0,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L01111,2026-04-02 13:00:00,U0028,3,Blacksmith,Blue,Capital,Mines,Completed,840,100,740,4,185.0,False
L01112,2026-04-26 08:00:00,U0035,4,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L01113,2026-04-19 08:00:00,U0095,3,Nyx,Gold,Capital,Black Market,Completed,1875,300,1575,8,196.875,False
L01114,2026-04-12 06:00:00,U0006,3,Nyx,Gold,Capital,Black Market,Completed,1875,300,1575,8,196.875,False
L01115,2026-04-28 00:00:00,U0048,3,Blacksmith,Blue,Capital,Mines,Completed,840,100,740,4,185.0,False
L01116,2026-04-20 13:00:00,U0088,5,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L01117,2026-04-03 10:00:00,U0056,2,Nyx,Gold,Fishing Village,Capital,Completed,625,300,325,2,162.5,False
L01118,2026-04-18 08:00:00,U0048,3,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L01119,2026-04-07 06:00:00,U0012,5,Blacksmith,Blue,Capital,Mines,Completed,840,100,740,4,185.0,False
L01120,2026-04-07 14:00:00,U0028,3,Nyx,Gold,Fishing Village,Capital,Completed,625,300,325,2,162.5,False
L01121,2026-04-04 04:00:00,U0016,3,Trader,Purple,Fishing Village,Capital,Completed,575,200,375,2,187.5,False
L01122,2026-04-26 23:00:00,U0048,3,Nyx,Gold,Fishing Village,Capital,Failed,0,300,-300,2,0.0,False
L01123,2026-04-01 05:00:00,U0034,4,Aria,Red,Fishing Village,Capital,Completed,750,500,250,2,125.0,True
L01124,2026-04-25 09:00:00,U0088,5,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L01125,2026-04-28 19:00:00,U0011,0,Trader,Purple,Capital,Mines,Completed,919,200,719,4,179.75,False
L01126,2026-04-03 16:00:00,U0078,4,Blacksmith,Blue,Capital,Mines,Completed,840,100,740,4,185.0,False
L01127,2026-04-08 01:00:00,U0017,4,Aria,Red,Capital,Black Market,Completed,2250,500,1750,8,218.75,True
L01128,2026-04-10 18:00:00,U0057,3,Nyx,Gold,Capital,Black Market,Completed,1875,300,1575,8,196.875,False
L01129,2026-04-21 19:00:00,U0022,2,Blacksmith,Blue,Fishing Village,Capital,Completed,525,100,425,2,212.5,False
L01130,2026-04-05 17:00:00,U0019,5,Nyx,Gold,Capital,Black Market,Completed,1875,300,1575,8,196.875,False
L01131,2026-04-26 15:00:00,U0003,1,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L01132,2026-04-26 18:00:00,U0074,4,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L01133,2026-04-22 10:00:00,U0078,4,Nyx,Gold,Capital,Mines,Completed,1000,300,700,4,175.0,False
L01134,2026-04-28 15:00:00,U0084,5,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L01135,2026-04-10 21:00:00,U0003,1,Blacksmith,Blue,Capital,Mines,Completed,840,100,740,4,185.0,False
L01136,2026-04-20 22:00:00,U0100,4,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L01137,2026-04-17 16:00:00,U0028,3,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L01138,2026-04-10 18:00:00,U0046,2,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L01139,2026-04-01 12:00:00,U0096,4,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L01140,2026-04-29 00:00:00,U0031,2,Nyx,Gold,Capital,Black Market,Completed,1875,300,1575,8,196.875,False
L01141,2026-04-12 13:00:00,U0076,4,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L01142,2026-04-29 07:00:00,U0068,4,Blacksmith,Blue,Fishing Village,Capital,Failed,0,100,-100,2,0.0,False
L01143,2026-04-30 21:00:00,U0086,1,Trader,Purple,Fishing Village,Capital,Completed,575,200,375,2,187.5,False
L01144,2026-04-23 12:00:00,U0013,0,Aria,Red,Capital,Black Market,Completed,2250,500,1750,8,218.75,True
L01145,2026-04-25 12:00:00,U0030,3,Trader,Purple,Fishing Village,Capital,Completed,575,200,375,2,187.5,False
L01146,2026-04-03 02:00:00,U0044,2,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L01147,2026-04-30 18:00:00,U0092,1,Nyx,Gold,Capital,Black Market,Completed,1875,300,1575,8,196.875,False
L01148,2026-04-18 05:00:00,U0063,5,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L01149,2026-04-21 10:00:00,U0027,5,Aria,Red,Fishing Village,Capital,Completed,750,500,250,2,125.0,True
L01150,2026-04-29 06:00:00,U0003,1,Nyx,Gold,Capital,Mines,Completed,1000,300,700,4,175.0,False
L01151,2026-04-29 17:00:00,U0022,2,Nyx,Gold,Capital,Mines,Completed,1000,300,700,4,175.0,False
L01152,2026-04-25 23:00:00,U0051,0,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L01153,2026-04-06 13:00:00,U0006,3,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L01154,2026-04-16 19:00:00,U0095,3,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L01155,2026-04-18 16:00:00,U0053,0,Nyx,Gold,Capital,Mines,Completed,1000,300,700,4,175.0,False
L01156,2026-04-11 18:00:00,U0033,5,Trader,Purple,Capital,Mines,Completed,919,200,719,4,179.75,False
L01157,2026-04-09 03:00:00,U0065,5,Trader,Purple,Fishing Village,Capital,Completed,575,200,375,2,187.5,False
L01158,2026-04-28 11:00:00,U0041,1,Blacksmith,Blue,Fishing Village,Capital,Completed,525,100,425,2,212.5,False
L01159,2026-04-09 07:00:00,U0018,1,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L01160,2026-04-06 06:00:00,U0017,4,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L01161,2026-04-18 00:00:00,U0006,3,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L01162,2026-04-11 03:00:00,U0036,5,Blacksmith,Blue,Capital,Mines,Completed,840,100,740,4,185.0,False
L01163,2026-04-28 20:00:00,U0006,3,Trader,Purple,Fishing Village,Capital,Failed,0,200,-200,2,0.0,False
L01164,2026-04-21 13:00:00,U0030,3,Trader,Purple,Capital,Mines,Completed,919,200,719,4,179.75,False
L01165,2026-04-30 15:00:00,U0044,2,Blacksmith,Blue,Capital,Mines,Completed,840,100,740,4,185.0,False
L01166,2026-04-13 13:00:00,U0096,4,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L01167,2026-04-24 12:00:00,U0083,4,Nyx,Gold,Fishing Village,Capital,Failed,0,300,-300,2,0.0,False
L01168,2026-04-16 11:00:00,U0032,0,Nyx,Gold,Fishing Village,Capital,Completed,625,300,325,2,162.5,False
L01169,2026-04-03 20:00:00,U0053,0,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L01170,2026-04-23 01:00:00,U0024,1,Blacksmith,Blue,Fishing Village,Capital,Completed,525,100,425,2,212.5,False
L01171,2026-04-27 04:00:00,U0062,2,Blacksmith,Blue,Capital,Mines,Completed,840,100,740,4,185.0,False
L01172,2026-04-20 06:00:00,U0018,1,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L01173,2026-04-25 12:00:00,U0002,2,Aria,Red,Fishing Village,Capital,Completed,750,500,250,2,125.0,True
L01174,2026-04-18 11:00:00,U0052,2,Blacksmith,Blue,Fishing Village,Capital,Completed,525,100,425,2,212.5,False
L01175,2026-04-02 15:00:00,U0095,3,Nyx,Gold,Capital,Mines,Completed,1000,300,700,4,175.0,False
L01176,2026-04-16 19:00:00,U0095,3,Trader,Purple,Fishing Village,Capital,Completed,575,200,375,2,187.5,False
L01177,2026-04-06 04:00:00,U0059,0,Blacksmith,Blue,Capital,Mines,Completed,840,100,740,4,185.0,False
L01178,2026-04-09 12:00:00,U0080,1,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L01179,2026-04-26 04:00:00,U0006,3,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L01180,2026-04-24 09:00:00,U0041,1,Aria,Red,Capital,Black Market,Completed,2250,500,1750,8,218.75,True
L01181,2026-04-24 10:00:00,U0055,2,Nyx,Gold,Fishing Village,Capital,Completed,625,300,325,2,162.5,False
L01182,2026-04-25 13:00:00,U0086,1,Nyx,Gold,Fishing Village,Capital,Completed,625,300,325,2,162.5,False
L01183,2026-04-30 09:00:00,U0099,1,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L01184,2026-04-01 04:00:00,U0002,2,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L01185,2026-04-23 18:00:00,U0043,4,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L01186,2026-04-04 14:00:00,U0097,3,Aria,Red,Fishing Village,Capital,Completed,750,500,250,2,125.0,True
L01187,2026-04-21 14:00:00,U0092,1,Nyx,Gold,Capital,Black Market,Failed,0,300,-300,8,0.0,False
L01188,2026-04-08 06:00:00,U0017,4,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L01189,2026-04-02 00:00:00,U0036,5,Nyx,Gold,Capital,Mines,Completed,1000,300,700,4,175.0,False
L01190,2026-04-12 05:00:00,U0069,5,Trader,Purple,Capital,Mines,Completed,919,200,719,4,179.75,False
L01191,2026-04-16 23:00:00,U0024,1,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L01192,2026-04-21 11:00:00,U0040,2,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L01193,2026-04-27 15:00:00,U0068,4,Aria,Red,Capital,Mines,Failed,0,500,-500,4,0.0,True
L01194,2026-04-26 05:00:00,U0094,3,Aria,Red,Capital,Black Market,Completed,2250,500,1750,8,218.75,True
L01195,2026-04-10 23:00:00,U0077,5,Aria,Red,Capital,Black Market,Completed,2250,500,1750,8,218.75,True
L01196,2026-04-02 08:00:00,U0041,1,Trader,Purple,Fishing Village,Capital,Completed,575,200,375,2,187.5,False
L01197,2026-04-16 19:00:00,U0047,0,Blacksmith,Blue,Capital,Mines,Completed,840,100,740,4,185.0,False
L01198,2026-04-27 12:00:00,U0018,1,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L01199,2026-04-13 23:00:00,U0065,5,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L01200,2026-04-08 15:00:00,U0067,3,Aria,Red,Fishing Village,Capital,Completed,750,500,250,2,125.0,True
L01201,2026-04-24 23:00:00,U0029,3,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L01202,2026-04-23 01:00:00,U0067,3,Blacksmith,Blue,Fishing Village,Capital,Completed,525,100,425,2,212.5,False
L01203,2026-04-18 00:00:00,U0023,0,Nyx,Gold,Capital,Mines,Completed,1000,300,700,4,175.0,False
L01204,2026-04-12 19:00:00,U0084,5,Trader,Purple,Capital,Black Market,Completed,1724,200,1524,8,190.5,False
L01205,2026-04-09 23:00:00,U0032,0,Blacksmith,Blue,Fishing Village,Capital,Completed,525,100,425,2,212.5,False
L01206,2026-04-21 12:00:00,U0034,4,Aria,Red,Capital,Black Market,Completed,2250,500,1750,8,218.75,True
L01207,2026-04-18 10:00:00,U0047,0,Trader,Purple,Capital,Mines,Completed,919,200,719,4,179.75,False
L01208,2026-04-21 23:00:00,U0061,3,Blacksmith,Blue,Capital,Mines,Completed,840,100,740,4,185.0,False
L01209,2026-04-15 16:00:00,U0007,5,Nyx,Gold,Capital,Black Market,Completed,1875,300,1575,8,196.875,False
L01210,2026-04-21 19:00:00,U0070,3,Trader,Purple,Capital,Mines,Completed,919,200,719,4,179.75,False
L01211,2026-04-16 11:00:00,U0062,2,Trader,Purple,Fishing Village,Capital,Completed,575,200,375,2,187.5,False
L01212,2026-04-30 06:00:00,U0005,2,Nyx,Gold,Fishing Village,Capital,Completed,625,300,325,2,162.5,False
L01213,2026-04-02 14:00:00,U0017,4,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L01214,2026-04-16 22:00:00,U0018,1,Aria,Red,Capital,Black Market,Completed,2250,500,1750,8,218.75,True
L01215,2026-04-18 08:00:00,U0049,0,Nyx,Gold,Capital,Mines,Completed,1000,300,700,4,175.0,False
L01216,2026-04-02 15:00:00,U0099,1,Nyx,Gold,Capital,Mines,Completed,1000,300,700,4,175.0,False
L01217,2026-04-07 06:00:00,U0029,3,Aria,Red,Fishing Village,Capital,Completed,750,500,250,2,125.0,True
L01218,2026-04-05 18:00:00,U0083,4,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L01219,2026-04-11 04:00:00,U0069,5,Nyx,Gold,Capital,Black Market,Completed,1875,300,1575,8,196.875,False
L01220,2026-04-10 14:00:00,U0049,0,Nyx,Gold,Capital,Mines,Completed,1000,300,700,4,175.0,False
L01221,2026-04-11 18:00:00,U0002,2,Nyx,Gold,Capital,Black Market,Completed,1875,300,1575,8,196.875,False
L01222,2026-04-23 01:00:00,U0047,0,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L01223,2026-04-16 10:00:00,U0079,4,Trader,Purple,Fishing Village,Capital,Completed,575,200,375,2,187.5,False
L01224,2026-04-16 17:00:00,U0063,5,Nyx,Gold,Fishing Village,Capital,Failed,0,300,-300,2,0.0,False
L01225,2026-04-18 13:00:00,U0040,2,Aria,Red,Capital,Mines,Completed,1200,500,700,4,175.0,True
L01226,2026-04-27 00:00:00,U0030,3,Blacksmith,Blue,Capital,Black Market,Completed,1575,100,1475,8,184.375,False
L01227,2026-04-24 21:00:00,U0047,0,Aria,Red,Fishing Village,Capital,Completed,750,500,250,2,125.0,True
